synthetic_graph_id,synthetic_contract,synthetic_interaction_id,family,template_split,template_graph_id,template_interaction_id,template_function,call_method,state_variable,source_hash,label
SYNTH_REENTRANCY::02451::SyntheticReentrancy02451,SyntheticReentrancy02451,i:unstake2451,unstake,val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,i:rebase,rebase,transfer,credits3,058bb3b42afa7785fb9b1fe58b1f6c042962981aeb538248b9c5ec51441638f5,1
SYNTH_REENTRANCY::02452::SyntheticReentrancy02452,SyntheticReentrancy02452,i:redeem2452,redeem,test,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::SkyRewardPool,i:withdraw,withdraw,send,pendingRewards4,d7fab98fe9abf031347faf77639bc7be2cc275108dd8130d04a2a20499ed73e7,1
SYNTH_REENTRANCY::02453::SyntheticReentrancy02453,SyntheticReentrancy02453,i:payout2453,payout,train,DAPP::DAppSCAN-source/contracts/Hacken-Ground Zero/code::IDO,i:claimTheInvestments,claimTheInvestments,safeTransfer,withdrawalRequests5,c333e6f914ca8e0bc448863fa57a270858f2cb6e4aac5048de899635fe92e5fd,1
SYNTH_REENTRANCY::02454::SyntheticReentrancy02454,SyntheticReentrancy02454,i:release2454,release,val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::YVaultAssetProxy,i:reserveDeposit,reserveDeposit,transfer,shares6,2853f9241db31a19d358fbed4e9be6d62b95264f21b04d18b0f1f7e25e30de9d,1
SYNTH_REENTRANCY::02455::SyntheticReentrancy02455,SyntheticReentrancy02455,i:exit2455,exit,test,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,i:deposit,deposit,call,stakes7,59ff2a10516bf7bc0075fc45d6c86b0b1427eab9df21c2168ac4890f17ef60db,1
SYNTH_REENTRANCY::02456::SyntheticReentrancy02456,SyntheticReentrancy02456,i:claim2456,claim,train,DAPP::DAppSCAN-source/contracts/PeckShield-MilkySwap/milkyswap-59f163e9959cf8bae4a521a9648219b553312e07::MasterMilker,i:emergencyWithdraw,emergencyWithdraw,transfer,claims8,a3aa27df78e841f6a391ef04f448a61c1310205382b7b624fe6e36535d767f1c,1
SYNTH_REENTRANCY::02457::SyntheticReentrancy02457,SyntheticReentrancy02457,i:settle2457,settle,train,DAPP::DAppSCAN-source/contracts/Coinbae-Pud.Fi Masterchef_Audit/MasterChef0x15Bee180BB39eE5c0166E63313C33984376930Db::MasterChef,i:setPoolStrategy,setPoolStrategy,send,escrowed9,93d674d8d19beacf935335c961dcc3e33352419d4d527e7ea52338c2157d7596,1
SYNTH_REENTRANCY::02458::SyntheticReentrancy02458,SyntheticReentrancy02458,i:collect2458,collect,train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::CoreVoting,i:execute,execute,safeTransfer,payouts10,50ef446726eb65a0f06f9d88a836a091e1241efe759a530e711a8b161c4af16a,1
SYNTH_REENTRANCY::02459::SyntheticReentrancy02459,SyntheticReentrancy02459,i:harvest2459,harvest,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::WETHGateway,i:addLiquidityETH,addLiquidityETH,transfer,positions11,2b09f528bf31b9882503ea395295bac59c4d49ef2a8e29c864c9d5f36247c1a2,1
SYNTH_REENTRANCY::02460::SyntheticReentrancy02460,SyntheticReentrancy02460,i:withdraw2460,withdraw,train,DAPP::DAppSCAN-source/contracts/PeckShield-Atlantis/atlantis-protocol-bsc-766acebba9316eced1c15abf6158b31f470a947f::AToken,i:borrowFresh,borrowFresh,call,balances12,e577371dbf9ac415d20f384094d0d6e07ab859978577a26fef8b0ab930346c6d,1
SYNTH_REENTRANCY::02461::SyntheticReentrancy02461,SyntheticReentrancy02461,i:claimReward2461,claimReward,train,FORGE::vfp_00088::EnjoyoorsVaultWithdrawals,i:_claimWithdrawal,_claimWithdrawal,transfer,credits13,501a6135dde6678a73a84ecd79f9f8ece67a747d11ec9c309ea38e0145477475,1
SYNTH_REENTRANCY::02462::SyntheticReentrancy02462,SyntheticReentrancy02462,i:refund2462,refund,test,FORGE::vfp_00126::SpokePool,i:_setOftMessenger,_setOftMessenger,send,pendingRewards14,d42106ba61934bc90a295d3881f4860a8d297ba762023d6db0d35e00975427b3,1
SYNTH_REENTRANCY::02463::SyntheticReentrancy02463,SyntheticReentrancy02463,i:unstake2463,unstake,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yDelegatedVault,i:claimInsurance,claimInsurance,safeTransfer,withdrawalRequests15,d987266bac77e8c6dceaaea6d4d7d3f798ee2976b3ce457a01e4a611342a4656,1
SYNTH_REENTRANCY::02464::SyntheticReentrancy02464,SyntheticReentrancy02464,i:redeem2464,redeem,train,DAPP::DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63::MasterChef,i:withdraw,withdraw,transfer,shares16,4b616b7a9a1d6d00152fb970ad26d7ae488df222e6d7658536e61e03fecff3c4,1
SYNTH_REENTRANCY::02465::SyntheticReentrancy02465,SyntheticReentrancy02465,i:payout2465,payout,train,FORGE::vfp_00221::LimitOrderHook,i:_handlePlaceCallback,_handlePlaceCallback,call,stakes0,352f13c6df143798df05d717d9b4af58ec2629c92b8b1deb7104b255af22f58a,1
SYNTH_REENTRANCY::02466::SyntheticReentrancy02466,SyntheticReentrancy02466,i:release2466,release,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Keep3r.Network-Keep3r.Network/StakingRewardsV3-13ecc6966ae1a413f62224382bfd4d64b1a22351::StakingRewardsV3,i:deposit,deposit,transfer,claims1,58c313a67e5b10081c9c27948efd589925bf7a957d05f62337877c9830dfc543,1
SYNTH_REENTRANCY::02467::SyntheticReentrancy02467,SyntheticReentrancy02467,i:exit2467,exit,val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,i:_allocate,_allocate,send,escrowed2,b0784251b1488050172596957c6168caa6e36dbf515388d6e4197e93013a160b,1
SYNTH_REENTRANCY::02468::SyntheticReentrancy02468,SyntheticReentrancy02468,i:claim2468,claim,train,DAPP::DAppSCAN-source/contracts/Coinbae-Pud.Fi Masterchef_Audit/MasterChef0x15Bee180BB39eE5c0166E63313C33984376930Db::MasterChef,i:withdraw,withdraw,safeTransfer,payouts3,d5f2fd79e8edde520c932302bec31671a12e7a2ae1f77810e8de32bbf487e9ee,1
SYNTH_REENTRANCY::02469::SyntheticReentrancy02469,SyntheticReentrancy02469,i:settle2469,settle,train,DAPP::DAppSCAN-source/contracts/Coinbae-Pud.Fi Masterchef_Audit/MasterChef0x15Bee180BB39eE5c0166E63313C33984376930Db::MasterChef,i:add,add,transfer,positions4,06891b9d1fbda6d81139c9662c9dad3cbcc2e22f93db8faf8564dbe2772bfe88,1
SYNTH_REENTRANCY::02470::SyntheticReentrancy02470,SyntheticReentrancy02470,i:collect2470,collect,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::SinglePool,i:emergencyWithdraw,emergencyWithdraw,call,balances5,c9d2cacb2c99aba611c9e9f675b0bdbb7482c8a80cc33f2065bb389b22cdebd7,1
SYNTH_REENTRANCY::02471::SyntheticReentrancy02471,SyntheticReentrancy02471,i:harvest2471,harvest,test,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,i:deposit,deposit,transfer,credits6,edeb63db9ac3d68a296ecabe4ab3bcd0f2902df900832a310bf5846f6083ec07,1
SYNTH_REENTRANCY::02472::SyntheticReentrancy02472,SyntheticReentrancy02472,i:withdraw2472,withdraw,train,DAPP::DAppSCAN-source/contracts/consensys-Connext NXTP — Noncustodial Xchain Transfer Protocol/nxtp-0656436d654cfe0313fa3c2bbc81aa86232ade16::TransactionManager,i:removeLiquidity,removeLiquidity,send,pendingRewards7,eec98487e8986f2ff8bc2238f0fc6730335305e05c0ace684a8d31323c1f06b2,1
SYNTH_REENTRANCY::02473::SyntheticReentrancy02473,SyntheticReentrancy02473,i:claimReward2473,claimReward,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::GovernorV1,i:propose,propose,safeTransfer,withdrawalRequests8,67ef9041f5b2dc70524fe9040a0cb2fc1cedc5319f35bbf2bdd67a12f389002f,1
SYNTH_REENTRANCY::02474::SyntheticReentrancy02474,SyntheticReentrancy02474,i:refund2474,refund,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yWETH,i:depositETH,depositETH,transfer,shares9,171d20f3162dff42a07fc3d0cd5dcda28a245abb19a0365d75b7d2301e50e3b3,1
SYNTH_REENTRANCY::02475::SyntheticReentrancy02475,SyntheticReentrancy02475,i:unstake2475,unstake,train,DAPP::DAppSCAN-source/contracts/PeckShield-ShibaNova/Contracts-b6b1ce1fcaff83d360df8944309f49958842b7b8::MasterShiba,i:withdraw,withdraw,call,stakes10,ad5d0396a4dccb0a4ff31bd3a499d3c20a4ce9627e064367a05e0c97fa8d68f7,1
SYNTH_REENTRANCY::02476::SyntheticReentrancy02476,SyntheticReentrancy02476,i:redeem2476,redeem,train,FORGE::vfp_00221::LimitOrderHook,i:cancelOrder,cancelOrder,transfer,claims11,a916d5911a84d19db1642f0c0b0c2cbf6c3037f06f471dc1e9f7ca8032061008,1
SYNTH_REENTRANCY::02477::SyntheticReentrancy02477,SyntheticReentrancy02477,i:payout2477,payout,train,DAPP::DAppSCAN-source/contracts/PeckShield-PikaPerpV2/PikaPerpV2-4a0965ff90ed099b7e2d3e8dda47cd589ee8e3a2::PikaPerpV2,i:closePositionWithId,closePositionWithId,send,escrowed12,ca669135b18aa0d8c4d636ac90aedc7a180b62d178c89e61e0ccfd5c374721c9,1
SYNTH_REENTRANCY::02478::SyntheticReentrancy02478,SyntheticReentrancy02478,i:release2478,release,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV3Adapter,i:exactInputSingle,exactInputSingle,safeTransfer,payouts13,1c5188cbe089d60e013a9640ae852dda481d1ea0cac72d2f2a6d14fbff1261fb,1
SYNTH_REENTRANCY::02479::SyntheticReentrancy02479,SyntheticReentrancy02479,i:exit2479,exit,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::PoolService,i:lendCreditAccount,lendCreditAccount,transfer,positions14,b26e02ed0ab3613ed42dfc2a90325b6256da881a715ea6c373f63093b975a462,1
SYNTH_REENTRANCY::02480::SyntheticReentrancy02480,SyntheticReentrancy02480,i:claim2480,claim,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::ClockAuctionBase,i:setGeneScienceAddress,setGeneScienceAddress,call,balances15,156227ee77096e9b7f57598b941abbcb7b31b34b0e70f88cb715d9578cafff33,1
SYNTH_REENTRANCY::02481::SyntheticReentrancy02481,SyntheticReentrancy02481,i:settle2481,settle,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV2Adapter,i:swapTokensForExactTokens,swapTokensForExactTokens,transfer,credits16,b99aeb7ee7dce754c409275baf81bd296d12328cf611129f09be90f9970284e4,1
SYNTH_REENTRANCY::02482::SyntheticReentrancy02482,SyntheticReentrancy02482,i:collect2482,collect,val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::StakingV2,i:deposit,deposit,send,pendingRewards0,5a685af1c27c4c39cd653158dbbd91c73eebe017cc30c834eec5ad711e81e6f5,1
SYNTH_REENTRANCY::02483::SyntheticReentrancy02483,SyntheticReentrancy02483,i:harvest2483,harvest,train,FORGE::vfp_00224::OidcRecoveryValidator,i:startRecovery,startRecovery,safeTransfer,withdrawalRequests1,c01e651bb28131f241ebf872e548901152d99d2237bede59740a2a46fc08c6a7,1
SYNTH_REENTRANCY::02484::SyntheticReentrancy02484,SyntheticReentrancy02484,i:withdraw2484,withdraw,train,DAPP::DAppSCAN-source/contracts/QuillAudits-1inch-Fixed Rate Swap/fixed-rate-swap-0b5a75e9f56e7d21c290dd28c59dc140dcbcc1d5::FixedRateSwap,i:depositFor,depositFor,transfer,shares2,b1fdfc18193474155b046d1a93df845d0a20968f510c61c3b7e41bb9a6542e60,1
SYNTH_REENTRANCY::02485::SyntheticReentrancy02485,SyntheticReentrancy02485,i:claimReward2485,claimReward,train,DAPP::DAppSCAN-source/contracts/PeckShield-Holdefi/Holdefi-5a1e6e0d582120142e8a531f6806eba6665ef2f4::HoldefiSettings,i:setHoldefiContract,setHoldefiContract,call,stakes3,030fdeeb1b0fae3d2ac5602d5b71c3d3414ad42179f70c7d9c22cdfa4a03d694,1
SYNTH_REENTRANCY::02486::SyntheticReentrancy02486,SyntheticReentrancy02486,i:refund2486,refund,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::Comptroller,i:liquidateBorrowAllowed,liquidateBorrowAllowed,transfer,claims4,f438d5dba5fddd5d4cf57a266d94a613b1a083563464208ebbdd79397cc1cbc8,1
SYNTH_REENTRANCY::02487::SyntheticReentrancy02487,SyntheticReentrancy02487,i:unstake2487,unstake,train,DAPP::DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7::OVM_StateTransitioner,i:applyTransaction,applyTransaction,send,escrowed5,6bb0189bb78b97472f321075db551d4fad485caef2234afc60851747cbf77b0e,1
SYNTH_REENTRANCY::02488::SyntheticReentrancy02488,SyntheticReentrancy02488,i:redeem2488,redeem,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::YearnAdapter,i:withdraw,withdraw,safeTransfer,payouts6,5dda5771a947f55f3a104dcc02533e7f94b8305829bb317169b273abb1ad43e4,1
SYNTH_REENTRANCY::02489::SyntheticReentrancy02489,SyntheticReentrancy02489,i:payout2489,payout,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Abyss Finance-Abyss Eth2 Depositor/abyss-eth2depositor-a2d58dea4d79846dc682fe93ac3e0eca02323d11::AbyssEth2Depositor,i:deposit,deposit,transfer,positions7,9d32ca5651ae5e39cc8a08c8fd94c6a07cf90dd61d165c9f750b4335cb167f31,1
SYNTH_REENTRANCY::02490::SyntheticReentrancy02490,SyntheticReentrancy02490,i:release2490,release,train,DAPP::DAppSCAN-source/contracts/Coinbae-Pud.Fi Masterchef_Audit/MasterChef0x15Bee180BB39eE5c0166E63313C33984376930Db::MasterChef,i:deposit,deposit,call,balances8,b9a5655f4e80ee7e1ecadd72e3b57beacfac5929510790c93900d28035b43334,1
SYNTH_REENTRANCY::02491::SyntheticReentrancy02491,SyntheticReentrancy02491,i:exit2491,exit,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaSale,i:withdrawOwnerCutSale,withdrawOwnerCutSale,transfer,credits9,95bf6742736cae044d8c6c11b793cef8441c2a4eb207b0ab6ce4fc018f01cb84,1
SYNTH_REENTRANCY::02492::SyntheticReentrancy02492,SyntheticReentrancy02492,i:claim2492,claim,val,FORGE::vfp_00001::AgentImageService,i:fulfillImage,fulfillImage,send,pendingRewards10,2675b8af7375fb42a7706ff7211c010a59164edbf80db8c21ee466840e4f8b77,1
SYNTH_REENTRANCY::02493::SyntheticReentrancy02493,SyntheticReentrancy02493,i:settle2493,settle,test,FORGE::vfp_00058::LikwidMarginPosition,i:_executeAddLeverage,_executeAddLeverage,safeTransfer,withdrawalRequests11,28247949ba112c6cb01827deea493db822042f3461dd39fc748bc1be9686950e,1
SYNTH_REENTRANCY::02494::SyntheticReentrancy02494,SyntheticReentrancy02494,i:collect2494,collect,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Compound  cToken unredacted/compound-protocol-4a54ec5c55b66ea67d44b76f3056f0ed7229db8c::CToken,i:_setComptroller,_setComptroller,transfer,shares12,b13e3ff15bf4034f75f3109e09a172da040857eab7d5c67c0a9aedec7930bef7,1
SYNTH_REENTRANCY::02495::SyntheticReentrancy02495,SyntheticReentrancy02495,i:harvest2495,harvest,val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::VaultCore,i:_redeem,_redeem,call,stakes13,9d64873bcb09cdd23cd558447aa508d20dc661ca7cd50c9215fb2c86896c7c8a,1
SYNTH_REENTRANCY::02496::SyntheticReentrancy02496,SyntheticReentrancy02496,i:withdraw2496,withdraw,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::AccountFactory,i:returnCreditAccount,returnCreditAccount,transfer,claims14,6c135b6ee20ffce45b5eec584c4e809434595196ac8a501b9206f504c65f09b5,1
SYNTH_REENTRANCY::02497::SyntheticReentrancy02497,SyntheticReentrancy02497,i:claimReward2497,claimReward,train,FORGE::vfp_00102::StopLimit,i:performUpkeep,performUpkeep,send,escrowed15,2bb71cd17467d7d9d66262fc43946dacb13ced91d80a8359bc28657178effbff,1
SYNTH_REENTRANCY::02498::SyntheticReentrancy02498,SyntheticReentrancy02498,i:refund2498,refund,train,FORGE::vfp_00007::Folio,i:getRebalance,getRebalance,safeTransfer,payouts16,daae75b74fdf0de54cafe7749dc68f2655decf3766254104c63de887654ba69e,1
SYNTH_REENTRANCY::02499::SyntheticReentrancy02499,SyntheticReentrancy02499,i:unstake2499,unstake,train,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_multichain_vemult_v1.0_signed/veMULTI-bac804399d1ea280e5bd8cdc9488b6fa6a0a7fcc::ve,i:withdraw,withdraw,transfer,positions0,f199950c9df8047bd8fddd81b6cd86ada62e83715d472631523ddfeba552c976,1
SYNTH_REENTRANCY::02500::SyntheticReentrancy02500,SyntheticReentrancy02500,i:redeem2500,redeem,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::WETHGateway,i:openCreditAccountETH,openCreditAccountETH,call,balances1,ab79f7268d70cc36d4171afaa43a235af09cd4dbd40f84c852e73e0118cdc019,1
SYNTH_REENTRANCY::02501::SyntheticReentrancy02501,SyntheticReentrancy02501,i:payout2501,payout,val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV3Adapter,i:exactOutput,exactOutput,transfer,credits2,b237bd14f2779891c535df2da4fbc95ab5a8f4a4e351d361b269c94a4be91bed,1
SYNTH_REENTRANCY::02502::SyntheticReentrancy02502,SyntheticReentrancy02502,i:release2502,release,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaBase,i:setGeneScienceAddress,setGeneScienceAddress,send,pendingRewards3,318bf996b7eddd9822b9cb4d6b50050557253a43d73b43120386ed0b5e9b6663,1
SYNTH_REENTRANCY::02503::SyntheticReentrancy02503,SyntheticReentrancy02503,i:exit2503,exit,val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaOwnership,i:setGeneScienceAddress,setGeneScienceAddress,safeTransfer,withdrawalRequests4,1d9156d1497eb6c8fccdee871ac4cbf2652567a1677dc9ce70787572ffc119d7,1
SYNTH_REENTRANCY::02504::SyntheticReentrancy02504,SyntheticReentrancy02504,i:claim2504,claim,test,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,i:claimReward,claimReward,transfer,shares5,afa3445779603cfcbf7921129e92ff2d3c4f9e1d0483b43f18cfc1c035830469,1
SYNTH_REENTRANCY::02505::SyntheticReentrancy02505,SyntheticReentrancy02505,i:settle2505,settle,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55::MasterChef,i:emergencyWithdraw,emergencyWithdraw,call,stakes6,617e9c1620468b7212a72b49a27691d247f81bfd7ac5a8d414013e23d4773a7a,1
SYNTH_REENTRANCY::02506::SyntheticReentrancy02506,SyntheticReentrancy02506,i:collect2506,collect,train,DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::AdminImpl,i:_setPriceOracle,_setPriceOracle,transfer,claims7,18de71c9f5eb246088a3e203da7015b9c0a5d822c637c0aee25dafd1a4ac9e63,1
SYNTH_REENTRANCY::02507::SyntheticReentrancy02507,SyntheticReentrancy02507,i:harvest2507,harvest,train,FORGE::vfp_00215::ScrollChainValidium,i:registerNewEncryptionKey,registerNewEncryptionKey,send,escrowed8,ec6afea073643b56884e314a27d1b7e4b05f7b10cf3b29db051bc015db1175ca,1
SYNTH_REENTRANCY::02508::SyntheticReentrancy02508,SyntheticReentrancy02508,i:withdraw2508,withdraw,train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishERC721Wrapper,i:mintTo,mintTo,safeTransfer,payouts9,505fcea8f900ccaf095df02a10e67f19fd7111e7e4af1a76bdcb755ab151260c,1
SYNTH_REENTRANCY::02509::SyntheticReentrancy02509,SyntheticReentrancy02509,i:claimReward2509,claimReward,val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::LiquidityStaking,i:deposit,deposit,transfer,positions10,28974db243b40318879dd14b71abac4471b3fb6a02d93deb71643f27ce0a13ff,1
SYNTH_REENTRANCY::02510::SyntheticReentrancy02510,SyntheticReentrancy02510,i:refund2510,refund,train,FORGE::vfp_00209::StakingManager,i:withdraw,withdraw,call,balances11,82c5fabdda3a05700ff9eb8c1a136f0e1004df957513a1c75cccb3e453885a41,1
SYNTH_REENTRANCY::02511::SyntheticReentrancy02511,SyntheticReentrancy02511,i:unstake2511,unstake,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-ampleforth/market-oracle-888fccaf05786f3f7f49e18ff040f911d44906f4::MarketOracle,i:getPriceAnd24HourVolume,getPriceAnd24HourVolume,transfer,credits12,4e80c1e806dcb6cbe862962343f627be3146d1f4f9b753be2380447bc65c3858,1
SYNTH_REENTRANCY::02512::SyntheticReentrancy02512,SyntheticReentrancy02512,i:redeem2512,redeem,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RToken,i:borrowFresh,borrowFresh,send,pendingRewards13,6d929d5b60728197b16c64cb02bedcaa4d70e67a4223d6daa06c5c8bbe7c7fc9,1
SYNTH_REENTRANCY::02513::SyntheticReentrancy02513,SyntheticReentrancy02513,i:payout2513,payout,train,FORGE::vfp_00007::Folio,i:startRebalance,startRebalance,safeTransfer,withdrawalRequests14,717d50903a786fa77cc2b2fbc8eddec7ee5374fcdc14e3671484cbc7b861168e,1
SYNTH_REENTRANCY::02514::SyntheticReentrancy02514,SyntheticReentrancy02514,i:release2514,release,val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::PoolFactory,i:deployPool,deployPool,transfer,shares15,bb2b6fcfc8c822594a6cc0757248b675abf91b8b1bff7449e152df8a9338661b,1
