severity,issue,split,graph_id,source,project,contract,function,label,vulnerability_type,file,line,source_hash,state_count,external_call_count,external_methods,example_call,details
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-ShibaNova/Contracts-b6b1ce1fcaff83d360df8944309f49958842b7b8::ShibaRouter,DAPP,DAppSCAN-source/contracts/PeckShield-ShibaNova/Contracts-b6b1ce1fcaff83d360df8944309f49958842b7b8,ShibaRouter,,0,,,,,,,,,All-negative contract has 14 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::CollateralSettlerERC20,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e,CollateralSettlerERC20,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::PerpetualManagerFront,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e,PerpetualManagerFront,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::StableMasterFront,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e,StableMasterFront,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::Strategy,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e,Strategy,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::SwapRouter,DAPP,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919,SwapRouter,,0,,,,,,,,,All-negative contract has 18 token-transfer/low-level risky interactions; 1 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::LiquidityPool,DAPP,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919,LiquidityPool,,0,,,,,,,,,All-negative contract has 7 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::NftEarnErc20Pool,DAPP,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919,NftEarnErc20Pool,,0,,,,,,,,,All-negative contract has 9 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::Treasury,DAPP,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919,Treasury,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-Hegic(v8888)/Hegic-v8888-2dcd44dc1ae07881e94d52fa618f9704bfd4ffda::HegicStaking,DAPP,DAppSCAN-source/contracts/PeckShield-Hegic(v8888)/Hegic-v8888-2dcd44dc1ae07881e94d52fa618f9704bfd4ffda,HegicStaking,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::BaseReactor,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08,BaseReactor,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::Reactor,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08,Reactor,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::EulerReactor,DAPP,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08,EulerReactor,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,DAPP,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d,BondData,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::UniswapV2Router02_Modified,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,UniswapV2Router02_Modified,,0,,,,,,,,,All-negative contract has 11 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::UniswapV2Router02,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,UniswapV2Router02,,0,,,,,,,,,All-negative contract has 14 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDual,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDual,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDualV2,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDualV2,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewards,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewards,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::MigratableFarmBSC,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,MigratableFarmBSC,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::MigratableFarmBSC_FRAX_FXS,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,MigratableFarmBSC_FRAX_FXS,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::Stake_FRAX_WETH,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,Stake_FRAX_WETH,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::Stake_FXS_WETH,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,Stake_FXS_WETH,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::Stake_FRAX_USDC,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,Stake_FRAX_USDC,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDual_FXS_WETH_Sushi,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDual_FXS_WETH_Sushi,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDualV2_FRAX3CRV_V2,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDualV2_FRAX3CRV_V2,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDual_FRAX3CRV,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDual_FRAX3CRV,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::StakingRewardsDual_FRAX_FXS_Sushi,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,StakingRewardsDual_FRAX_FXS_Sushi,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::Stake_FRAX_FXS,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,Stake_FRAX_FXS,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::FraxPoolvAMM,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,FraxPoolvAMM,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e::PoolvAMM_USDC,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e,PoolvAMM_USDC,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82::Crossroad,DAPP,DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82,Crossroad,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::GrazingRange,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,GrazingRange,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::FairLaunchV2,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,FairLaunchV2,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::Vault2,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,Vault2,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::Vault,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,Vault,,0,,,,,,,,,All-negative contract has 6 token-transfer/low-level risky interactions; 1 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::CakeMaxiWorker02,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,CakeMaxiWorker02,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::WaultSwapRouter,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,WaultSwapRouter,,0,,,,,,,,,All-negative contract has 14 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::PancakeRouterV2,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,PancakeRouterV2,,0,,,,,,,,,All-negative contract has 14 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MdexRouter,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,MdexRouter,,0,,,,,,,,,All-negative contract has 12 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::BSCPool,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,BSCPool,,0,,,,,,,,,All-negative contract has 7 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::PancakeRouter,DAPP,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129,PancakeRouter,,0,,,,,,,,,All-negative contract has 14 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
MEDIUM,negative_contract_many_risky_interactions,train,DAPP::DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a::JoinPermit,DAPP,DAppSCAN-source/contracts/Chainsulting-Furucombo-project2/trevi-b3f7fd332873321152db48c9d43fc23a60a29f1a,JoinPermit,,0,,,,,,,,,All-negative contract has 5 token-transfer/low-level risky interactions; 0 strong low-level/delegatecall signals.
